source_id,ra,e_ra,dec,e_dec,parallax,e_parallax,pmra,e_pmra,pmdec,e_pmdec,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP_RP,BP_G,G_RP,rv,e_rv,rv_flag,rv_gaia,e_rv_gaia,rv_bh18,e_rv_bh18,U,e_U,V,e_V,B,e_B,I,e_I,CUBI,e_CUBI,chi,sharp,vary,RAJ2000,DEJ2000,Cluster,_2MASS,Jmag,e_Jmag,Kmag,e_Kmag,dCUBI,X,Y,pm_X,pm_Y,r,theta,pm_r,pm_t
4689640572506482688,5.98593582214,0.0538,-72.02880104276,0.0479,0.1438,0.0615,5.235,0.054,-3.215,0.066,1.521,15.659881,0.003079,15.889812,0.011621,14.843632,0.012177,1.046181,0.229932,0.816249,,,,,,,,17.036,0.0137,15.869,0.0019,16.713,0.0025,14.92,0.0034,-1.4699993,0.014551632,1.594,0.056,1.261,b'00 23 56.62',b'-72 01 43.7\r',b'NGC104',,,,,,0.26549842085156045,-0.011228762211396442,0.05263999664682077,-0.012893588813100968,0.1333979302670303,0.05382429142847481,102.04142607222052,0.13315262411409365,-0.015219432431588619
4689625896603076608,5.98803978952,0.0465,-72.13492769531,0.0354,0.145,0.0433,5.369,0.056,-2.578,0.043,1.1,16.22821,0.002953,16.396393,0.023733,15.404499,0.014996,0.991894,0.168182,0.823711,,,,,,,,17.47,0.0155,16.449,0.0014,17.25,0.002,15.542,0.0015,-1.4880009,0.015827192,1.509,0.087,0.328,b'00 23 57.13',b'-72 08 05.7\r',b'NGC104',,,,,,0.30377233682080557,-0.010519174325179733,-0.05348624253103366,0.12062203889456559,0.005606190597883825,0.05451083533181338,-101.1263949689025,-0.028777734096997836,0.11727296218798425
4689621296699029248,5.99030546879,0.035,-72.2460793136,0.0315,0.1863,0.0374,5.579,0.044,-2.398,0.042,1.05,16.192259,0.002808,16.634209,0.004338,15.587682,0.004963,1.046527,0.44195,0.604577,,,,,,,,17.5,0.0146,16.416,0.0026,17.233,0.0025,15.496,0.0014,-1.4699993,0.01508708,1.207,0.049,0.908,b'00 23 57.67',b'-72 14 45.9\r',b'NGC104',,,,,,0.3779208021513673,-0.009764969719330841,-0.16463724359481707,0.3304190606320582,-0.0310694456347498,0.16492657945922054,-93.39435257459414,0.011451494196721791,0.3316789552589746
4689625965322553472,5.98866266073,0.0317,-72.11485099977,0.022,0.1358,0.0276,5.914,0.038,-3.029,0.027,1.362,14.38489,0.002838,14.774228,0.004168,13.62042,0.00435,1.153808,0.389338,0.764469,,,,,,,,16.075,0.0046,14.623,0.0014,15.568,0.0015,13.595,0.0011,-1.4659986,0.0051836283,2.082,0.135,0.831,b'00 23 57.28',b'-72 06 53.5\r',b'NGC104',,,,,,0.2248376636011863,-0.010339319562359686,-0.03340944818344647,0.665844696607935,0.09477754292521239,0.03497274305705785,-107.19588046923268,-0.28739085435901396,0.6080612135917317
4689644764402222080,5.98911925443,0.0359,-71.9426493219,0.0395,0.1119,0.0407,5.072,0.047,-2.776,0.057,1.088,16.297037,0.002801,16.740734,0.004223,15.694032,0.004419,1.046702,0.443697,0.603005,,,,,,,,17.544,0.0132,16.518,0.0012,17.33,0.0016,15.601,0.0015,-1.5149994,0.013476275,1.375,0.125,0.227,b'00 23 57.39',b'-71 56 33.5\r',b'NGC104',,,,,,,-0.010294037339809204,0.1387921437339399,-0.1763198213477835,0.047867304276510286,0.1391733680235411,94.24178867619479,0.060777781842381265,0.17229631294120668
4689640572506581248,5.99259410497,0.0475,-72.0370471735,0.0446,0.1348,0.0521,5.116,0.064,-2.441,0.064,1.267,15.966738,0.003817,15.849925,0.022438,14.899197,0.012865,0.950728,-0.116813,1.067541,,,,,,,,17.23,0.0136,16.152,0.0021,16.929,0.0025,15.263,0.0023,-1.3650026,0.014239031,1.429,0.054,0.946,b'00 23 58.22',b'-72 02 13.4\r',b'NGC104',,,,,,0.8414070932746052,-0.009170352557194127,0.044394997888607846,-0.1326608822032583,-0.01977834638225314,0.045332231398340986,101.67102724915638,0.007466815641561019,0.13391915216554393
4689640297637514880,5.99314508886,0.063,-72.05036931505,0.0627,0.2079,0.074,5.887,0.095,-3.255,0.105,1.338,16.070152,0.003813,16.195004,0.015562,15.169428,0.009742,1.025576,0.124851,0.900724,,,,,,,,17.546,0.0288,16.32,0.0046,17.12,0.0047,15.408,0.0036,-1.2860022,0.029775493,1.622,-0.139,1.458,b'00 23 58.36',b'-72 03 01.3\r',b'NGC104',,,,,,1.215237102987125,-0.008993972833346483,0.03107294395395538,0.6387086483418822,0.14123689296874248,0.03234840634857653,106.14293221122635,-0.04191496043271005,-0.6527937909432829
4689644691404904192,5.99200265563,0.0322,-71.960881232,0.0367,0.18,0.0389,4.838,0.039,-2.515,0.049,1.048,16.197657,0.002797,16.62692,0.005102,15.58145,0.005122,1.045471,0.429264,0.616207,,,,,,,,17.587,0.0076,16.407,0.0009,17.23,0.0014,15.483,0.0016,-1.3899994,0.008014986,1.35,0.101,0.157,b'00 23 58.08',b'-71 57 39.2\r',b'NGC104',,,,,,0.7378030009998806,-0.00939109776566809,0.12056075423867359,-0.4105969460489449,-0.004062632012715322,0.12092596156261147,94.45406915781774,0.027836554198002888,0.4096724097788043
4689644764402219008,5.99239592804,0.037,-71.94217090799,0.0392,0.1773,0.0416,5.6,0.044,-2.896,0.054,1.05,16.38989,0.002811,16.811823,0.00524,15.77433,0.00552,1.037493,0.421932,0.615561,,,,,,,,17.685,0.0108,16.601,0.0014,17.413,0.001,15.699,0.0012,-1.4420004,0.0109581025,1.279,0.049,0.341,b'00 23 58.17',b'-71 56 31.8\r',b'NGC104',,,,,,,-0.009278608512531187,0.13927108869059418,0.35157401050042697,0.07183737361969567,0.139579829205341,93.81156381847532,0.04830749302719439,-0.3555717638190041
4689645004920353152,6.01891765299,0.0371,-71.92902987192,0.0394,0.201,0.0425,4.904,0.044,-2.456,0.05,1.02,16.402407,0.002819,16.7665,0.010777,15.674155,0.018399,1.092345,0.364094,0.728251,,,,,,,,17.676,0.0072,16.606,0.0041,17.406,0.0038,15.677,0.0046,-1.4589996,0.010093562,1.713,0.195,1.381,b'00 24 04.54',b'-71 55 44.5\r',b'NGC104',,,,,,,-0.0010582348188147845,0.15241435834759712,-0.34584543787939914,-0.01318903004732295,0.15241803204162394,90.39780644835926,-0.010787515398103693,0.3459286731786167
4689644730042505344,6.02053449461,0.0331,-71.95472365294,0.0339,0.1186,0.039,5.09,0.049,-2.533,0.05,1.124,16.092869,0.002831,16.485804,0.006268,15.409482,0.009656,1.076322,0.392935,0.683387,,,,,,,,17.388,0.0074,16.321,0.0021,17.145,0.0014,15.382,0.0028,-1.5200005,0.008155979,1.525,0.116,0.294,b'00 24 04.93',b'-71 57 17.0\r',b'NGC104',,,,,,0.12705917082047125,-0.0005559338010856758,0.12672067546446997,-0.1599163957100507,0.002003621987726103,0.12672189492176444,90.25135958300417,0.0027051620526568443,0.15990606685248715
4689640362077226752,6.0218366575,0.0395,-72.03338147849,0.0374,0.1662,0.0429,5.169,0.049,-2.391,0.06,1.153,15.525269,0.002966,15.760804,0.016532,14.745938,0.015213,1.014866,0.235536,0.77933,,,,,,,,16.965,0.0072,15.747,0.0007,16.587,0.0014,14.814,0.0013,-1.3949995,0.0075795776,1.401,0.009,0.59,b'00 24 05.24',b'-72 02 00.2\r',b'NGC104',,,,,,0.5901584088655101,-0.00015192180475069123,0.04806295525188875,-0.08097821730563913,-0.027055736776426493,0.04806319535548816,90.18110516078917,-0.026799639506835664,0.08106333260370094
4689627442791316736,6.02525097699,0.0426,-72.11066093621,0.0346,0.1196,0.0432,5.691,0.046,-2.396,0.044,2.788,13.262961,0.002914,13.58612,0.020688,12.408692,0.010868,1.177427,0.323158,0.854269,,,,,,,,15.694,0.0097,13.481,0.0017,14.701,0.0038,12.457,0.0022,-1.2510004,0.011305308,2.72,0.24,1.467,b'00 24 06.05',b'-72 06 38.4\r',b'NGC104',,,,,,1.1895210601356834,0.0008975193583109656,-0.02921651671838016,0.4408705284889258,-0.026572269329293696,0.029230299180027737,-88.24045060775657,0.04009671531973332,0.43984674809299373
4689625621725173760,6.00107992487,0.0375,-72.15462138458,0.0314,0.1052,0.0387,4.564,0.042,-1.858,0.041,1.196,15.821768,0.002899,16.057697,0.019917,15.032818,0.00927,1.024879,0.235929,0.78895,,,,,,,,17.131,0.0042,16.03,0.001,16.861,0.0013,15.088,0.0011,-1.5029993,0.0047148704,1.424,0.154,0.297,b'00 24 00.26',b'-72 09 16.7\r',b'NGC104',,,,,,0.13435921896600805,-0.006511816176852,-0.0731780736313372,-0.6852487148621155,-0.1351838193757612,0.0734672322216818,-95.08512212739792,0.1953892193915347,-0.6705695483592781
4689625969623114752,6.00263289751,0.055,-72.12040252995,0.047,0.1074,0.0544,4.944,0.075,-2.028,0.062,1.927,15.368135,0.003046,15.591587,0.011085,14.538279,0.008947,1.053308,0.223452,0.829857,,,,,,,,16.766,0.011,15.579,0.0014,16.429,0.0016,14.625,0.0012,-1.467001,0.011294246,1.629,0.0,0.78,b'00 24 00.64',b'-72 07 13.5\r',b'NGC104',,,,,,0.22216866665713905,-0.006047105022241173,-0.03895907592320549,-0.3052479576369443,-0.10141009580402688,0.03942558910073639,-98.82286564898442,0.14702913036131607,-0.28608173307239104
4689639198118019968,6.00289532999,0.0437,-72.10306563891,0.0297,0.0168,0.0375,5.656,0.045,-2.035,0.037,1.724,13.880694,0.003027,14.127547,0.00712,13.12571,0.005247,1.001837,0.246853,0.754984,,,,,,,,15.228,0.0086,14.078,0.0011,14.885,0.0016,13.179,0.001,-1.3630009,0.008948743,2.31,0.046,0.809,b'00 24 00.69',b'-72 06 11.1\r',b'NGC104',,,,,,0.6706739987021317,-0.005972129729061449,-0.021622162096409714,0.40674426275257164,-0.10012272700114355,0.022431768258970503,-105.44037056710798,-0.011780599188868354,0.41872028041047854
4689627442820870400,6.00327572952,0.0691,-72.11972401925,0.074,0.05,0.0903,5.042,0.088,-2.802,0.101,1.572,16.198462,0.003957,16.21061,0.024211,15.226409,0.026027,0.9842,0.012148,0.972053,,,,,,,,17.536,0.0099,16.425,0.0024,17.22,0.0032,15.523,0.0018,-1.3809996,0.011033132,1.496,-0.053,0.882,b'00 24 00.80',b'-72 07 11.0\r',b'NGC104',,,,,,0.7795039046236734,-0.005849958937936527,-0.038280501909902634,-0.20702753958158837,0.0516175825847904,0.03872491247310448,-98.68862001869748,-0.019750706052041045,-0.2124492565003457
4689640366348221952,6.00452150469,0.0321,-72.04459621476,0.0272,0.055,0.0348,5.4,0.042,-2.641,0.039,2.24,13.665271,0.00286,14.091704,0.004159,12.907743,0.004163,1.183962,0.426434,0.757528,,,,,,,,15.637,0.0075,13.919,0.0016,14.905,0.0021,12.861,0.0012,-1.3119993,0.008155366,2.06,0.014,1.225,b'00 24 01.09',b'-72 02 40.6\r',b'NGC104',,,,,,0.9654101506882331,-0.0054896872333175676,0.036847410975870826,0.15086125059182295,0.020807926371608623,0.0372541052978645,98.47384469063047,-0.001649828020684003,-0.15228054635283278
4689639198117910144,6.00604130588,0.0238,-72.10229443421,0.0274,0.0986,0.0284,5.476,0.025,-2.982,0.032,1.347,13.733839,0.002896,14.021606,0.007354,12.989598,0.004587,1.032008,0.287767,0.744241,,,,,,,,15.076,0.0049,13.944,0.0016,14.77,0.0017,13.016,0.0008,-1.4480009,0.0055163396,2.3,0.074,0.989,b'00 24 01.45',b'-72 06 08.3\r',b'NGC104',,,,,,0.14514313327832795,-0.005005562073896981,-0.020850670721949606,0.22688001481279188,0.08761870593500395,0.021443090291065846,-103.49937363687025,-0.13815969357926622,0.20015863164315603
4689625694735262336,6.00672873616,0.0554,-72.14055000511,0.0503,0.0831,0.06,5.578,0.067,-2.326,0.06,3.145,14.718858,0.002794,15.123547,0.004161,14.05478,0.004207,1.068767,0.404689,0.664078,,,,,,,,16.062,0.005,14.954,0.0008,15.791,0.0012,13.998,0.0006,-1.5220003,0.005314132,1.614,-0.005,0.528,b'00 24 01.61',b'-72 08 26.0\r',b'NGC104',,,,,,-0.05021869043896485,-0.0047843888519133295,-0.059106174377508966,0.32867289185123877,-0.04252962024659242,0.05929949600317704,-94.62775549872538,0.01587305616821289,0.3310327544580086
4689627447082500224,6.0064740303,0.1004,-72.10918630808,0.1385,0.2236,0.1234,5.981,0.134,-1.733,0.17,3.304,14.673877,0.003657,14.804173,0.017351,13.714374,0.012794,1.0898,0.130297,0.959503,,,,,,,,16.215,0.0082,14.851,0.0018,15.758,0.0019,13.859,0.0009,-1.4420004,0.008675829,2.029,0.108,0.954,b'00 24 01.55',b'-72 06 33.1\r',b'NGC104',,,,,,0.33698434269570926,-0.004870762963316592,-0.02774250823643098,0.7315277100013756,-0.15963437121886886,0.028166843896561388,-99.95795220403562,0.030729739725937733,0.7481120277543173
4689627447082503552,6.00731624914,0.0614,-72.11509598914,0.0531,0.0819,0.0642,5.768,0.069,-1.424,0.053,1.455,15.67297,0.003343,15.751599,0.022417,14.733253,0.013066,1.018347,0.078629,0.939717,,,,,,,,17.005,0.0136,15.857,0.0015,16.668,0.0023,14.935,0.0017,-1.395999,0.014086518,1.733,0.082,0.499,b'00 24 01.75',b'-72 06 54.3\r',b'NGC104',,,,,,0.6144139471622269,-0.004610556310463271,-0.03365212194646924,0.5184226367625785,-0.22061004156195838,0.033966491443656495,-97.80131862115428,0.1481983875254227,0.5435697367226197
4689639198117910272,6.0081690053,0.0413,-72.10151037591,0.0222,0.0815,0.0282,5.481,0.039,-2.507,0.03,1.607,13.160188,0.002894,13.624657,0.007538,12.329346,0.004272,1.295311,0.464469,0.830842,,,,,,,,15.512,0.0044,13.488,0.0013,14.613,0.0012,12.312,0.0007,-1.4019995,0.004767599,2.602,0.043,0.678,b'00 24 01.96',b'-72 06 05.5\r',b'NGC104',,,,,,0.44342092980409303,-0.004351865075978472,-0.020066447178732284,0.23165337149524304,-0.006153588773546707,0.020532925559120258,-102.23639906748667,-0.04308414553550366,0.22769476845852768
4689644730042492800,6.0062984127,0.033,-71.94791953307,0.039,0.1437,0.0392,6.035,0.042,-2.358,0.055,1.001,16.368717,0.002807,16.703457,0.014787,15.673913,0.011911,1.029544,0.33474,0.694804,,,,,,,,17.59,0.0055,16.581,0.0018,17.394,0.0011,15.667,0.001,-1.5309982,0.0058025857,1.248,0.044,0.386,b'00 24 01.51',b'-71 56 52.5\r',b'NGC104',,,,,,,-0.004967632709519476,0.13352412483061188,0.7857000205419573,-0.03435573675040272,0.13361650080180035,92.13065000727559,-0.06354296627642537,-0.7838795381715791
4689640636953962112,6.00768206687,0.2262,-72.02072518296,0.2339,0.183,0.2671,5.519,0.273,-4.463,0.315,5.396,16.51555,0.004857,16.351866,0.013161,15.424494,0.008217,0.927372,-0.163685,1.091057,,,,,,,,17.684,0.0071,16.681,0.0028,17.441,0.0021,15.785,0.0024,-1.4130001,0.008061637,1.484,0.233,0.547,b'00 24 01.84',b'-72 01 14.6\r',b'NGC104',,,,,,,-0.004521164562724016,0.06071869580992359,0.27015145746405045,0.3834898848596677,0.060886787974578395,94.25843279895749,0.36237100367544645,-0.2978817843623228
4689640293357727744,6.00861080027,0.0698,-72.04717607419,0.0656,0.0547,0.0734,5.421,0.079,-2.561,0.098,1.224,16.225832,0.005238,16.096352,0.014178,15.129896,0.009296,0.966455,-0.12948,1.095936,,,,,,,,17.436,0.0217,16.401,0.0026,17.193,0.0031,15.509,0.0028,-1.4410009,0.022314794,1.242,0.029,1.029,b'00 24 02.06',b'-72 02 49.8\r',b'NGC104',,,,,,0.5064175616752314,-0.004228465340407722,0.034267882108594265,0.17164529959277222,0.005277373481222023,0.03452778103706556,97.03442068065604,-0.01578299478004084,-0.17099958075657973
4689640568236035200,6.00916004429,0.0282,-72.02387834087,0.0279,0.0511,0.0314,4.375,0.036,-2.191,0.041,1.252,15.24149,0.002904,15.527205,0.01017,14.476627,0.010109,1.050578,0.285715,0.764863,,,,,,,,16.722,0.0076,15.462,0.0009,16.331,0.0013,14.499,0.0013,-1.440999,0.007926538,1.448,-0.012,0.486,b'00 24 02.20',b'-72 01 26.0\r',b'NGC104',,,,,,0.3301722632776393,-0.004064263565530703,0.057565645025921916,-0.874461392893785,-0.06765348781151363,0.057708939737102685,94.03850913127391,-0.005899867283522238,0.877054681100807
4689643871049137280,6.00955468253,0.0335,-71.98163866808,0.0361,0.1627,0.0393,4.828,0.04,-2.781,0.048,1.04,16.216982,0.002806,16.602705,0.013654,15.562685,0.008732,1.04002,0.385723,0.654297,,,,,,,,17.465,0.0058,16.442,0.0014,17.255,0.0017,15.525,0.001,-1.5199986,0.0063576726,1.2,-0.016,0.368,b'00 24 02.29',b'-71 58 53.9\r',b'NGC104',,,,,,0.15931756059598998,-0.003951426908083886,0.09980530231329565,-0.4213524275938662,0.05014296226911242,0.09988349285271449,92.26723328919475,0.06677256309176575,0.41903891194317744
4689627374071834624,6.01209962855,0.0273,-72.1297761979,0.027,0.1354,0.033,5.229,0.032,-2.888,0.032,1.044,15.366426,0.002811,15.69136,0.010556,14.657014,0.005654,1.034346,0.324933,0.709413,,,,,,,,16.835,0.0062,15.596,0.0011,16.432,0.0016,14.662,0.001,-1.3669996,0.0066753277,1.403,-0.008,0.585,b'00 24 02.91',b'-72 07 47.2\r',b'NGC104',,,,,,0.711909998194096,-0.0031390579374468083,-0.04833201879824033,-0.0204632170286056,0.0691979499786812,0.04843384896792846,-93.71601528976305,-0.0677262176190469,-0.024904999085111026
4689639193822068608,6.04778951897,0.0332,-72.09879478707,0.0336,0.1064,0.0409,5.491,0.041,-2.434,0.031,1.898,12.483596,0.002937,13.026203,0.005737,11.628472,0.004232,1.397731,0.542607,0.855124,,,,,,,,15.336,0.0071,12.84,0.0012,14.083,0.0015,11.574,0.0012,-1.2559996,0.007506664,2.958,0.123,1.241,b'00 24 11.47',b'-72 05 55.7\r',b'NGC104',,,,,,1.0341242058470461,0.007825916120948849,-0.0173520012536909,0.23985524548929812,-0.016772697112577457,0.019035149346412223,-65.72417652634333,0.11390122841892576,0.2117507315732851
4689627378362262400,6.04848915017,0.0459,-72.11759050321,0.0442,0.1456,0.0509,6.048,0.057,-1.818,0.058,1.478,15.78448,0.004067,15.723055,0.014178,14.684472,0.011698,1.038583,-0.061425,1.100008,,,,,,,,17.118,0.0105,15.971,0.0012,16.798,0.0022,15.037,0.002,-1.4410009,0.011132385,1.874,0.266,0.513,b'00 24 11.63',b'-72 07 03.3\r',b'NGC104',,,,,,0.42667373782339646,0.008032799702147306,-0.03614780566256998,0.7970913873949589,-0.1384459162330297,0.03702957905882464,-77.47126177261232,0.3080616043703007,0.7480775357498846
4689639198116078208,6.04818523848,0.0461,-72.09652806553,0.0384,0.1206,0.0478,6.221,0.048,-2.109,0.036,1.843,13.877327,0.003399,14.072746,0.013056,13.029932,0.015435,1.042814,0.195419,0.847395,,,,,,,,15.254,0.0055,14.087,0.0022,14.906,0.0024,13.187,0.0024,-1.3710003,0.0068942006,2.347,0.234,1.226,b'00 24 11.56',b'-72 05 47.5\r',b'NGC104',,,,,,0.6190961112350514,0.007948524423844576,-0.015085331842067057,0.9699769310256087,-0.08070447264753118,0.017051283743511395,-62.21506631117593,0.5235581796735421,0.8205213532407926
4689640606866008448,6.04813831237,0.029,-72.01479518303,0.0305,0.1702,0.0341,5.258,0.039,-2.82,0.043,0.971,15.874711,0.0028,16.258965,0.005002,15.227624,0.005212,1.031341,0.384254,0.647087,,,,,,,,17.286,0.0061,16.105,0.0007,16.928,0.0013,15.185,0.0012,-1.3849993,0.0064830547,1.203,-0.041,0.543,b'00 24 11.55',b'-72 00 53.3\r',b'NGC104',,,,,,0.7392463799667549,0.007969124696929803,0.06664753413503871,0.006674166121853566,0.06084264524494675,0.06712228210301231,83.18144827545613,0.06120470593650075,0.0005966113064724334
4689640331988481664,6.04993296296,0.0823,-72.04886904674,0.1088,0.1232,0.1211,4.972,0.102,-2.43,0.112,2.36,15.560032,0.004459,15.531512,0.028934,14.51998,0.02198,1.011532,-0.02852,1.040051,,,,,,,,16.791,0.0075,15.755,0.0021,16.585,0.0023,14.802,0.0028,-1.5769978,0.008641181,1.954,0.099,0.819,b'00 24 11.99',b'-72 02 55.9\r',b'NGC104',,,,,,-0.25202851140175114,0.008507646043120475,0.032573441516834334,-0.2792393062668274,-0.017045393625242877,0.033666142241808014,75.36228529191973,-0.08705768217744417,0.2658685682477521
4689623049045592320,6.05393830515,0.0331,-72.19983218185,0.0303,0.1474,0.0361,5.51,0.042,-2.964,0.039,0.942,16.269218,0.002809,16.7012,0.004904,15.669463,0.004468,1.031737,0.431982,0.599755,-13.51,0.51,B&H+18,,,-13.51,0.51,17.573,0.0066,16.48,0.0016,17.276,0.002,15.574,0.0011,-1.4049978,0.007264296,1.138,0.102,0.76,b'00 24 12.95',b'-72 11 59.4\r',b'NGC104',b'00241290-7211594',15.03,0.04,14.58,0.1,0.676618851843669,0.009662851869622943,-0.11839019374034646,0.25830027555798846,0.0869944657314817,0.11878387382187468,-85.33393667155593,-0.06569388672565238,0.264521043904102
4689639503059716096,6.05269628266,0.0463,-72.07326528933,0.0702,0.2124,0.054,5.214,0.042,-2.115,0.096,1.669,13.161645,0.005901,13.406557,0.014197,12.171135,0.016993,1.235422,0.244912,0.99051,,,,,,,,15.241,0.0141,13.408,0.004,14.428,0.0034,12.292,0.0026,-1.3230009,0.0151225,2.835,0.146,2.588,b'00 24 12.65',b'-72 04 23.8\r',b'NGC104',,,,,,0.8251299493010739,0.00934701525911945,0.008176793801352854,-0.03720460804499523,-0.07937661000019469,0.012418802322448581,41.179520680823124,-0.08026524505718902,-0.03524655317636216
4689640396412913536,6.05235475998,0.0608,-72.03310409526,0.0671,0.0608,0.0717,5.105,0.078,-1.243,0.088,3.047,14.834386,0.003074,15.109478,0.007481,14.016542,0.006695,1.092936,0.275092,0.817843,,,,,,,,16.355,0.0054,15.017,0.0009,15.905,0.0013,14.036,0.0012,-1.4189997,0.0058292365,1.772,0.216,0.855,b'00 24 12.56',b'-72 01 59.2\r',b'NGC104',,,,,,0.4367459167725638,0.00926191662321334,0.04833802988648872,-0.14575640864647293,-0.25232655082352284,0.04921735702821142,79.15317950481317,-0.2752474508389304,0.09566848864011644
4689627447081727104,6.01334872186,0.0763,-72.11163434732,0.0596,0.1881,0.0769,5.521,0.093,-0.933,0.066,4.08,13.710648,0.002985,14.007703,0.004566,12.983881,0.004098,1.023822,0.297055,0.726767,,,,,,,,15.034,0.003,13.856,0.0014,14.672,0.0011,12.951,0.0011,-1.3589993,0.003553871,2.489,0.298,0.829,b'00 24 03.20',b'-72 06 41.9\r',b'NGC104',,,,,,0.678896282313868,-0.0027584648195701778,-0.030190111615913486,0.2711796293458329,-0.31706283319244194,0.03031586989585027,-95.22060881479946,0.2910727248242642,0.2989045005140266
4689627447098332800,6.01551962401,0.0846,-72.11079512271,0.0646,0.1941,0.0796,6.259,0.108,-2.255,0.077,2.825,15.523746,0.003698,15.558225,0.012315,14.531511,0.007456,1.026713,0.034478,0.992235,,,,,,,,17.041,0.0125,15.807,0.0033,16.666,0.0045,14.871,0.0027,-1.4200001,0.014284258,1.594,0.002,1.207,b'00 24 03.73',b'-72 06 38.8\r',b'NGC104',,,,,,0.4884770813145096,-0.0020917380965270287,-0.02935079969758949,1.0092857365526218,-0.05549339546678298,0.02942524105512955,-94.07639592275468,-0.016393608794572676,1.0106772306427463
4689627447091825792,6.01640006473,0.0476,-72.11310614213,0.0321,0.2016,0.0445,4.593,0.053,-3.233,0.041,2.443,13.708382,0.002855,14.070902,0.003688,12.992119,0.004039,1.078783,0.36252,0.716263,,,,,,,,15.21,0.0099,13.936,0.0016,14.817,0.0019,12.974,0.0014,-1.4500008,0.01035326,1.93,0.051,1.206,b'00 24 03.94',b'-72 06 47.2\r',b'NGC104',,,,,,0.1345577249087902,-0.001821059086634039,-0.03166179017202538,-0.6566548803492328,0.1381482878342247,0.031714116937010484,-93.29179660872683,-0.1002145124110406,-0.6635040563705774
4689640568211584896,6.01552281786,0.0354,-72.03076234275,0.0322,0.1349,0.0395,5.051,0.04,-1.936,0.047,1.115,15.541692,0.002848,15.880289,0.008596,14.817188,0.00537,1.063101,0.338597,0.724504,,,,,,,,16.919,0.0082,15.754,0.001,16.602,0.0015,14.807,0.0011,-1.4779978,0.008541077,1.359,-0.015,0.842,b'00 24 03.73',b'-72 01 50.7\r',b'NGC104',,,,,,0.20703684489190466,-0.0020998026712647612,0.05068197196896014,-0.19875041781774772,-0.11795754082038756,0.050725451736980245,92.37246221414223,-0.10962907039196558,0.20346296209412698
4689639193822051712,6.01754080504,0.1376,-72.09664260469,0.0873,0.1837,0.1121,6.425,0.133,-2.908,0.105,5.174,13.671053,0.003966,13.685012,0.020429,12.65696,0.013487,1.028052,0.013959,1.014093,,,,,,,,15.098,0.0087,13.83,0.0023,14.657,0.0024,12.912,0.0017,-1.3039999,0.009492102,2.346,0.28,0.989,b'00 24 04.21',b'-72 05 47.9\r',b'NGC104',,,,,,0.9931328297691869,-0.0014720026593957108,-0.01519822303788508,1.1752528666747621,0.07408947187792672,0.015269341025026877,-95.53204772506143,-0.187041710502533,1.1626366367024064
4689643591868562560,6.0172275706,0.0382,-72.00653440071,0.0405,0.1952,0.0459,5.659,0.05,-2.704,0.061,0.976,16.32404,0.002886,16.579842,0.020152,15.585851,0.011447,0.993991,0.255802,0.738189,,,,,,,,17.59,0.0077,16.555,0.0012,17.366,0.0015,15.626,0.0015,-1.5159979,0.0081265,1.216,-0.051,0.342,b'00 24 04.13',b'-72 00 23.5\r',b'NGC104',,,,,,,-0.001575927555989681,0.07490995119162976,0.40925212054308513,0.03502732233928237,0.07492652624534304,91.2051894181269,0.02641178514292948,-0.40989831554281314
4689640327711309312,6.05398768356,0.0548,-72.04336811156,0.0662,0.0932,0.0666,5.111,0.065,-2.727,0.077,1.694,15.87123,0.003101,15.914933,0.01299,14.889544,0.009247,1.02539,0.043703,0.981687,,,,,,,,17.243,0.0095,16.045,0.0023,16.871,0.0026,15.106,0.0025,-1.3930006,0.010489042,1.477,0.107,1.325,b'00 24 12.96',b'-72 02 36.1\r',b'NGC104',,,,,,0.6821187603617888,0.009760225388814945,0.03807375994738686,-0.14057758146630575,0.0423971024531407,0.0393048749670026,75.62182086958335,0.00616076814245806,0.14670247320080465
4689639507355034496,6.05489738788,0.0686,-72.06767393252,0.066,0.2234,0.0781,4.419,0.069,-3.23,0.078,3.855,13.74147,0.00365,13.851379,0.013939,12.850681,0.008202,1.000698,0.109909,0.890789,,,,,,,,15.129,0.0208,13.901,0.0017,14.72,0.002,12.991,0.0017,-1.3200006,0.021060152,2.55,0.173,1.172,b'00 24 13.17',b'-72 04 03.6\r',b'NGC104',,,,,,0.9140272721879233,0.010027540583207135,0.013767795643732478,-0.8328948608381058,0.1414436402799528,0.01703243279850078,53.932911575763235,-0.37601909016089025,0.7565248154692276
4689627374071850112,6.05579153804,0.0796,-72.11719966861,0.0878,0.1467,0.1068,4.611,0.092,-1.276,0.096,3.13,14.895285,0.00296,15.200742,0.008507,14.117301,0.005252,1.083441,0.305457,0.777984,,,,,,,,16.449,0.0037,15.08,0.0013,15.96,0.0012,14.123,0.0018,-1.3480005,0.0044508427,1.774,0.183,0.898,b'00 24 13.40',b'-72 07 01.9\r',b'NGC104',,,,,,0.796827715015936,0.010275320359217022,-0.0357580812875722,-0.6398609767018916,-0.24566669019760157,0.03720514192760405,-73.96764637139532,0.05939482668984741,-0.6828224123013436
