source_id,ra,e_ra,dec,e_dec,parallax,e_parallax,pmra,e_pmra,pmdec,e_pmdec,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP_RP,BP_G,G_RP,rv,e_rv,rv_flag,rv_gaia,e_rv_gaia,rv_bh18,e_rv_bh18,U,e_U,V,e_V,B,e_B,I,e_I,CUBI,e_CUBI,chi,sharp,vary,RAJ2000,DEJ2000,Cluster,_2MASS,Jmag,e_Jmag,Kmag,e_Kmag,dCUBI,X,Y,pm_X,pm_Y,r,theta,pm_r,pm_t
4421572795767880832,229.63279816828,0.0386,2.0680325799,0.0437,0.1713,0.0567,3.905,0.057,-10.265,0.065,1.876,14.527943,0.002965,14.736048,0.007165,13.751969,0.004515,0.984078,0.208105,0.775973,,,,,,,,15.587,0.0063,14.736,0.0014,15.497,0.0022,13.8,0.0027,-1.6069999999999993,0.007527283706623525,1.904,0.089,1.318,229.6327808002,2.06807820061,,,,,,,0.21245058071509457,-0.0051984436719834945,-0.012967411420279318,-0.18017094016853105,-0.4116671072884684,0.01397059682166713,-111.84512008013346,0.4491479721516625,-0.014052544841313038
4421478100328622848,229.63280376742,0.0359,2.0311937823,0.0345,0.0792,0.0443,3.933,0.053,-9.924,0.049,1.058,15.770251,0.002816,16.192225,0.006927,15.15475,0.00587,1.037475,0.421973,0.615501,,,,,,,,16.867,0.0034,15.986,0.0005,16.744,0.0007,15.073,0.001,-1.5479999999999983,0.0036796738985948197,1.246,0.131,0.181,229.6327862752,2.03123788749,,,,,,,0.6271319462996063,-0.005192967667853638,-0.04980620287652862,-0.1521690651287819,-0.05995094867183745,0.05007618953332313,-95.95235003128896,0.07540785716010485,-0.1451316495714907
4421572005493898880,229.63298725432,0.0519,2.05001684964,0.0526,0.0839,0.0658,3.95,0.071,-9.796,0.072,1.202,16.276628,0.002941,16.473572,0.012586,15.524249,0.009821,0.949323,0.196943,0.752379,,,,,,,,17.168,0.0046,16.443,0.0012,17.172,0.0015,15.549,0.0021,-1.6270000000000024,0.005483611948342078,1.449,0.292,0.596,229.63296968692,2.05006038664,,,,,,,-0.2830574567698627,-0.005009537418165391,-0.03098314089252563,-0.13516297760914728,0.07315623213187697,0.03138551393095377,-99.1844366368464,-0.050644569877727585,-0.14510683084473966
4421572903142787328,229.63303109445,0.022,2.07933122581,0.0262,0.0618,0.0245,4.353,0.036,-9.453,0.046,1.225,12.964769,0.002966,13.38555,0.005389,12.096519,0.006708,1.289031,0.42078,0.868251,,,,,,,,15.175,0.0104,13.276,0.0011,14.351,0.003,12.084,0.0026,-1.4430000000000014,0.011529093633065871,2.767,0.296,0.848,229.63301173398,2.07937323915,,,,,,,1.2724140096100731,-0.00496563375570885,-0.0016687663710243917,0.26783909370028874,0.42908053024101633,0.005238539853518067,-161.42440193068754,-0.3905718122446055,-0.32140557093191213
4421573006218207104,229.63317336916,0.0684,2.09419804153,0.067,0.1719,0.081,4.416,0.089,-9.669,0.083,3.966,14.622396,0.00357,14.61155,0.052896,13.801512,0.029458,0.810039,-0.010846,0.820885,,,,,,,,15.461,0.005,14.841,0.0024,15.493,0.003,13.98,0.0037,-1.545,0.007529276193632427,1.711,0.034,2.107,229.63315372804,2.09424101497,,,,,,,0.6870314062581303,-0.004823407124260948,0.01319804879061645,0.33084283095159034,0.20601957459653425,0.014051823659791051,110.07552091183202,0.07993743422348397,-0.3814591072693974
4421477898463227904,229.63330943653,0.0679,2.02832534938,0.0697,0.1226,0.0894,3.998,0.093,-10.087,0.094,1.182,16.82019,0.003017,17.180876,0.015556,16.199364,0.00992,0.981512,0.360685,0.620827,,,,,,,,17.769,0.0043,17.018,0.0013,17.714,0.0011,16.136,0.0034,-1.5229999999999997,0.00569824534396335,1.13,0.096,0.341,229.63329165565,2.02837017874,,,,,,,0.6218147578799794,-0.004687624599769419,-0.05267463623238668,-0.08715304329415574,-0.22872117946107143,0.05288280558558356,-95.08547296414616,0.23554623357276197,-0.06653572528486112
4421572795767882496,229.63343985827,0.0162,2.06923197841,0.0174,0.0814,0.0207,3.595,0.021,-10.358,0.022,1.273,12.85827,0.002785,13.409973,0.003873,12.05615,0.00388,1.353823,0.551703,0.802119,,,,,,,,15.168,0.0055,13.206,0.0006,14.348,0.001,11.974,0.0017,-1.554000000000002,0.005927900134111572,2.411,0.232,0.816,229.6334238686,2.06927801456,,,,,,,0.774140455340552,-0.004557168182076078,-0.01176801492197303,-0.49015013478731945,-0.5078118969519955,0.012619586246922141,-111.16891318322038,0.6505470479732944,-0.2736943837407767
4421477894170193024,229.63374066485,0.0274,2.03066220666,0.0266,0.105,0.0342,4.02,0.04,-9.755,0.037,0.982,15.248235,0.002782,15.699304,0.004115,14.619087,0.004424,1.080216,0.451069,0.629148,,,,,,,,16.463,0.003,15.488,0.0004,16.3,0.0006,14.53,0.0009,-1.607000000000001,0.0032449961479175905,1.212,0.118,0.247,229.63372278866,2.03070556062,,,,,,,0.11789665444618277,-0.004256660314366981,-0.050337781119018224,-0.06513812801529036,0.11500488673278492,0.05051743624747889,-94.83354292263154,-0.10910727742587369,-0.07459692826430907
4421573006222109056,229.63378180423,0.032,2.10432288838,0.0313,0.0264,0.0387,4.484,0.04,-9.675,0.041,1.141,15.225311,0.002855,15.583184,0.004967,14.535367,0.004975,1.047817,0.357873,0.689944,,,,,,,,16.509,0.0042,15.472,0.0006,16.272,0.001,14.522,0.0014,-1.5129999999999963,0.0046475800154489,1.49,0.11,0.579,229.63376186236,2.10436588822,,,,,,,0.8757212374565928,-0.004215351125544941,0.023322893370487995,0.3988625036917782,0.20018395833427635,0.023700770879504868,100.24496859177793,0.12605174852861756,-0.42810731215260883
4421573590337692800,229.63380483419,0.0426,2.11596397421,0.0436,0.1507,0.0515,4.334,0.052,-9.703,0.05,1.546,15.169569,0.014737,15.385719,0.053453,14.721011,0.041132,0.664708,0.21615,0.448558,,,,,,,,15.432,0.0682,15.349,0.0057,15.801,0.0056,14.611,0.02,-1.5589999999999993,0.07151195704216183,1.313,0.134,11.695,229.63378555932,2.11600710055,,,,,,,0.46265304240705063,-0.004192305312225498,0.0349639776131532,0.2488630361461355,0.17160064425947125,0.03521441685395333,96.83732606298398,0.14075289891623938,-0.2675223604052814
4421573006222112896,229.63404478331,0.0669,2.1057816219,0.0542,0.2653,0.0732,4.077,0.09,-9.967,0.076,1.025,16.814226,0.003654,16.837635,0.02135,15.918773,0.01607,0.918862,0.023409,0.895453,,,,,,,,17.85,0.0101,17.103,0.003,17.836,0.0036,16.212,0.0071,-1.6099999999999959,0.01335440002396214,1.478,-0.089,1.424,229.63402665186,2.10582591825,,,,,,,-0.23883306880193916,-0.003952545693574152,0.024781626081247156,-0.00812968012469655,-0.10192586777106355,0.025094852234881577,99.06206310742022,-0.09937320162721815,0.024081964582867137
4421573590334278528,229.63427357372,0.0283,2.12415640374,0.0281,0.0714,0.033,4.136,0.039,-10.067,0.04,1.05,15.473611,0.002795,15.879354,0.0066,14.838934,0.004725,1.04042,0.405743,0.634677,,,,,,,,16.644,0.005,15.695,0.0006,16.467,0.0007,14.769,0.0008,-1.520999999999999,0.005159457335805773,1.322,0.146,0.414,229.63425517976,2.12420114549,,,,,,,0.8659957854900455,-0.003723865684616442,0.04315640405657523,0.05087737400746837,-0.20480008509123787,0.043316767962665995,94.9317039291354,-0.20841572801528618,-0.033082719887160696
4421573006218343936,229.63515356319,0.0993,2.1010439352,0.0784,0.0777,0.103,3.93,0.117,-9.786,0.113,1.068,17.119854,0.003653,16.953411,0.034062,16.059788,0.039626,0.893623,-0.166443,1.060066,,,,,,,,18.093,0.0117,17.405,0.0085,18.104,0.0128,16.54,0.0085,-1.5749999999999993,0.023169376340333375,1.442,-0.048,1.756,229.63513608579,2.10108742799,,,,,,,-0.07061856633097549,-0.002844523223274888,0.02004393735689923,-0.15509295394281652,0.08533101807806942,0.020244770612063024,98.07716016132285,0.10627609131475625,0.14156482410474014
4421573006222093568,229.63563970793,0.0305,2.09995272583,0.029,0.0754,0.036,3.857,0.041,-9.717,0.039,1.053,15.505291,0.002842,15.777024,0.018956,14.792895,0.020432,0.984129,0.271733,0.712396,61.38,1.77,B&H+18,,,61.38,1.77,16.661,0.0071,15.766,0.0018,16.55,0.0021,14.813,0.003,-1.6259999999999994,0.008260145277172793,1.876,0.197,0.918,229.63562255533,2.09999591375,b'NGC 5904',b'15183255+0205599',14.2,0.09,13.63,0.08,0.032148270395160175,-0.0023587069538499104,0.018952727248537204,-0.22807696574698286,0.156743529266302,0.019098936322517662,97.09410560461305,0.18371096819360483,0.2069732263762025
4421572044149242880,229.63591415803,0.0469,2.06591842873,0.0543,0.0917,0.0637,3.762,0.064,-9.369,0.069,1.781,15.041216,0.003941,15.014225,0.046335,14.003276,0.048266,1.010949,-0.026991,1.03794,,,,,,,,16.286,0.0075,15.28,0.0007,16.073,0.0012,14.324,0.0013,-1.5359999999999996,0.007798717843338096,1.86,0.252,0.475,229.63589742787,2.06596007084,,,,,,,0.6457780138077615,-0.002084486201388642,-0.01508156971805648,-0.3230673504187065,0.5158222475757945,0.01522494098131017,-97.86923065338527,-0.46673282764085,-0.3906476309963804
4421571941069952512,229.63595182704,0.014,2.03885602589,0.0144,0.0834,0.0178,4.122,0.02,-9.765,0.021,1.186,12.77946,0.002778,13.414289,0.003248,12.014111,0.003934,1.400179,0.63483,0.765349,,,,,,,,15.373,0.0032,13.152,0.0004,14.357,0.0005,11.913,0.0011,-1.427999999999999,0.0034568772034887212,1.562,0.047,0.564,229.63593349709,2.0388994255,,,,,,,1.3311020595172067,-0.0020468763218278326,-0.04214396898127581,0.0369335192465658,0.10507410945850382,0.042193646727577326,-92.78059451355062,-0.10674209756888044,0.03179273390304295
4421477898461302784,229.63684616856,0.0327,2.03045737639,0.0342,0.0266,0.0427,3.827,0.046,-9.843,0.048,1.028,15.690457,0.002807,16.102253,0.007459,15.067833,0.007827,1.03442,0.411796,0.622624,,,,,,,,16.883,0.0051,15.906,0.0005,16.687,0.0007,14.996,0.0012,-1.4950000000000028,0.005331978994707312,1.229,0.146,0.295,229.63682914948,2.03050112339,,,,,,,1.0678516498482116,-0.0011531069882710302,-0.05054261663332542,-0.2580374780090753,0.024139747123087474,0.05055576872988584,-91.3069506255752,-0.018247990061600567,-0.25852094365285444
4421474050172485504,229.63693921041,0.0377,1.94194812298,0.0387,0.0509,0.0512,3.998,0.048,-9.853,0.047,1.045,15.982841,0.002817,16.41051,0.003669,15.384496,0.004593,1.026013,0.427669,0.598345,,,,,,,,17.044,0.0024,16.194,0.0026,16.943,0.0027,15.272,0.0039,-1.570000000000002,0.005962382074305537,1.101,-0.006,1.731,229.63692143029,1.94199191275,,,,,,,0.3813199126587173,-0.0010601803510026766,-0.13905174016322236,-0.0870341822844157,0.010908858804448118,0.13905578170215346,-90.43683511313304,-0.010244981205321685,-0.08711482334502488
4421620834978314496,229.63703619662,0.0715,2.1710469942,0.0646,0.1658,0.0832,4.108,0.1,-9.873,0.096,0.98,17.17414,0.002945,17.580263,0.008494,16.614092,0.006353,0.966171,0.406122,0.560049,,,,,,,,18.07,0.0032,17.374,0.0007,18.05,0.0009,16.528,0.0018,-1.5020000000000024,0.0038858718455450896,1.02,0.048,0.112,229.63701792789,2.17109087467,,,,,,,0.8362154838741223,-0.0009631115495279314,0.09004695742512976,0.022968271593575455,-0.002269614779070414,0.09005210783418656,90.61279275259524,-0.0025151317217794425,-0.02294268431687362
4421572039853643904,229.63716326511,0.0183,2.06916585232,0.0183,0.1114,0.0233,3.806,0.026,-9.762,0.026,1.459,12.608117,0.002814,13.164457,0.003522,11.816354,0.003963,1.348104,0.55634,0.791763,,,,,,,,14.935,0.0082,12.963,0.0009,14.092,0.0012,11.74,0.0015,-1.5090000000000003,0.008507055894961547,2.158,0.173,1.092,229.63714634026,2.06920923848,,,,,,,0.9953431681319634,-0.0008361893130248746,-0.011834147374143306,-0.27902723193312956,0.10926305816324064,0.011863652752848083,-94.0417464325963,-0.08932455842603633,-0.28603450019436777
4421573586041972608,229.63721711733,0.0322,2.11833802354,0.0343,0.0081,0.0388,4.081,0.043,-9.744,0.045,1.685,14.936599,0.002874,15.341785,0.004323,14.26049,0.004055,1.081295,0.405187,0.676108,,,,,,,,16.235,0.0028,15.15,0.0004,15.966,0.0007,14.187,0.0008,-1.5099999999999998,0.00307571129984594,1.53,0.244,0.339,229.63719896845,2.11838133036,,,,,,,0.8877280523935804,-0.0007823476592663411,0.037338021091328735,-0.004025583947179719,0.1295075487304113,0.03734621650015526,91.20034912112047,0.1295634590492057,0.0013117101358299094
4421477894170193792,229.63721187634,0.0558,2.02682264314,0.0672,0.0545,0.081,3.971,0.074,-9.706,0.083,1.14,16.546324,0.002869,16.919298,0.010665,15.905534,0.011614,1.013764,0.372974,0.64079,,,,,,,,17.531,0.0033,16.736,0.001,17.455,0.0011,15.854,0.0023,-1.5249999999999986,0.004312771730569565,1.182,0.22,0.364,229.63719421562,2.02686578265,,,,,,,0.6242512673604316,-0.0007876305937016353,-0.054177348589885724,-0.11402552398413668,0.16583897495939784,0.054183073576368174,-90.83290768368501,-0.16416392385852677,-0.11642418923407853
4421623480677898240,229.63756623529,0.0619,2.22438877864,0.0633,0.0095,0.0776,4.281,0.093,-10.186,0.093,1.001,17.039211,0.002941,17.428856,0.007852,16.481365,0.005427,0.947491,0.389645,0.557846,,,,,,,,17.961,0.0045,17.249,0.0013,17.943,0.0012,16.397,0.0026,-1.5280000000000058,0.005467174773134658,1.034,0.033,0.341,229.63754719454,2.22443405119,,,,,,,0.5437185611139356,-0.00043343786203153616,0.14338862902472338,0.19598555950676022,-0.3243741615618372,0.14338928412531388,90.17319423935315,-0.32496510575068493,-0.19500414423434415
4421573001926318976,229.6376333124,0.0363,2.09913557101,0.0368,0.1091,0.043,4.455,0.048,-9.512,0.049,1.742,15.143322,0.003028,15.349867,0.014345,14.330532,0.013207,1.019335,0.206545,0.81279,52.11,0.74,B&H+18,,,52.11,0.74,16.354,0.0092,15.341,0.0022,16.131,0.0025,14.406,0.0026,-1.5020000000000007,0.010193134944657605,1.735,0.225,1.202,229.63761350016,2.09917784683,b'NGC 5904',b'15183302+0205570',13.68,0.06,13.14,0.05,0.9342116318400269,-0.00036644153301181704,0.01813557074975144,0.3699880921965958,0.36901342121595837,0.018139272472079915,91.15754265404682,0.36146378056017986,-0.37736723327274346
4421571936774429824,229.63764338769,0.0191,2.04844757045,0.0179,0.0489,0.0238,4.108,0.028,-9.525,0.024,1.179,13.815595,0.002782,14.259917,0.00367,13.159643,0.004089,1.100274,0.444323,0.655951,,,,,,,,15.16,0.0034,14.064,0.0004,14.891,0.0004,13.075,0.0008,-1.5470000000000006,0.0035383612025908268,1.638,0.205,0.392,229.63762511916,2.04848990486,,,,,,,0.5355357537740856,-0.00035638442040730625,-0.03255242775845377,0.022988468537934723,0.3539074182766232,0.032554378550733544,-90.62724991114348,-0.35413787367189115,0.019112739942142954
4421571936774429696,229.63765206516,0.0571,2.04430675984,0.0534,0.0806,0.0685,3.93,0.081,-9.586,0.074,1.027,16.623869,0.003049,16.826252,0.019158,15.878709,0.009417,0.947543,0.202383,0.74516,,,,,,,,17.536,0.0168,16.781,0.0028,17.448,0.0038,15.944,0.0019,-1.4159999999999986,0.01774063133036702,1.267,0.127,1.32,229.63763458609,2.0443493663,,,,,,,1.5829884615350465,-0.0003477133935459727,-0.03669323761346523,-0.1550112599212802,0.29063969008365653,0.03669488508174226,-90.54293147508147,-0.2891577857045206,-0.15775834406067138
4421622518605215744,229.63798195746,0.0362,2.19393049661,0.037,0.156,0.0447,4.203,0.053,-9.963,0.055,1.111,15.676135,0.002808,16.120256,0.005077,15.067996,0.004383,1.05226,0.444121,0.608139,60.04,1.04,B&H+18,,,60.04,1.04,16.766,0.0013,15.914,0.0008,16.689,0.0009,14.983,0.0013,-1.6290000000000013,0.0022360679774997894,1.14,-0.019,0.445,229.63796326299,2.19397477483,b'NGC 5904',b'15183311+0211382',14.33,0.03,13.86,0.04,-0.026888949520747815,-1.8029314415234784e-05,0.11293042348994697,0.11799940373174365,-0.09458237931021413,0.11293042492913478,90.0091472570704,-0.09460121668048187,-0.11798430217448752
4421572039853645568,229.6379818476,0.0317,2.0544521336,0.0318,0.0693,0.0391,3.942,0.045,-10.208,0.048,1.099,15.280249,0.00283,15.632786,0.006074,14.589023,0.004959,1.043763,0.352537,0.691226,,,,,,,,16.52,0.0035,15.51,0.001,16.298,0.0015,14.572,0.0012,-1.5039999999999978,0.004264973622427224,1.59,0.242,0.673,229.63796431677,2.05449750329,,,,,,,0.957667686495494,-1.814073179060226e-05,-0.026547865449964098,-0.14300059504610124,-0.35276885967757876,0.02654787164794096,-90.03915144172575,0.35286649270149006,-0.14275950711006088
4421573689122617856,229.63844496209,0.0518,2.13267706917,0.0516,0.0832,0.0616,4.158,0.069,-9.874,0.071,1.128,16.509819,0.002861,16.91785,0.006982,15.908862,0.006814,1.008988,0.408031,0.600957,,,,,,,,17.469,0.002,16.716,0.0006,17.437,0.0007,15.84,0.0016,-1.5650000000000013,0.002745906043549196,1.151,0.085,0.216,229.6384264671,2.13272095472,,,,,,,0.2670519319428242,0.00044465387922887253,0.051677062226262505,0.07301459703128481,-0.0044736363541282,0.05167897519697271,89.50701218658676,-0.0038452418934828278,-0.07305038614990675
4421573586041973504,229.63861641017,0.0165,2.12354055685,0.0158,0.0772,0.0195,4.208,0.022,-9.896,0.022,1.101,13.935464,0.002767,14.376583,0.002984,13.302697,0.003882,1.073886,0.441119,0.632767,,,,,,,,15.206,0.0029,14.178,0.0004,14.974,0.0005,13.215,0.0007,-1.527000000000001,0.0030659419433511784,1.502,0.071,0.445,229.63859769301,2.12358453692,,,,,,,0.708500128946623,0.0006159868527459217,0.042540553061796126,0.12302021327381767,-0.02753122405004669,0.042545012570291335,89.17041556803397,-0.02574719332257179,-0.12340592857573567
4421572039853646720,229.63876590782,0.023,2.06688492363,0.0185,0.0298,0.0272,4.315,0.035,-9.822,0.027,1.562,13.291072,0.002846,13.664129,0.019734,12.489273,0.009534,1.174856,0.373057,0.801799,,,,,,,,15.054,0.0044,13.598,0.0007,14.582,0.0012,12.489,0.0012,-1.6210000000000004,0.004866210024238576,1.743,0.162,0.827,229.63874671654,2.06692857616,,,,,,,0.3078575075675399,0.0007654095247167455,-0.01411507604145668,0.230024949840142,0.04720281601129615,0.014135813503178073,-86.89609705559991,-0.03467844632570932,0.23224338257266022
4421573384175551104,229.63888535499,0.0261,2.10890606708,0.0287,0.1343,0.0328,4.17,0.034,-9.847,0.035,1.186,14.894908,0.002825,15.218346,0.019171,14.113185,0.017104,1.105161,0.323438,0.781723,,,,,,,,16.255,0.004,15.153,0.0014,15.964,0.0011,14.153,0.0039,-1.5200000000000014,0.005799137866959191,1.782,0.239,0.811,229.6388668085,2.10894982958,,,,,,,0.80908361258326,0.0008847553264625698,0.027906066224908273,0.08502896566939014,0.022717387595038302,0.027920088182824033,88.18405895628973,0.02540044817623183,-0.08426637487394416
4421624167872672512,229.63891775103,0.0223,2.26960571654,0.0216,0.1341,0.0275,4.003,0.031,-9.851,0.029,1.158,14.761607,0.002787,15.117102,0.003354,14.226062,0.00392,0.89104,0.355494,0.535545,,,,,,,,15.56,0.0029,14.955,0.001,15.589,0.0019,14.17,0.0013,-1.4480000000000004,0.004161730409336962,1.183,-0.001,0.732,229.6388999443,2.26964950049,,,,,,,1.364821778356041,0.0009170310943238173,0.1886053761885272,-0.08196953244435391,0.023914504573915935,0.18860760555514144,89.72142046843145,0.02351567694437605,0.082084838527036
4421571730616002304,229.63912907093,0.0563,2.03294241013,0.0562,0.1132,0.0721,3.95,0.079,-9.654,0.077,1.099,16.557413,0.002915,16.870672,0.022091,15.904011,0.010489,0.966661,0.313259,0.653402,,,,,,,,17.498,0.0126,16.795,0.001,17.523,0.0013,15.901,0.0011,-1.6469999999999985,0.012780845042484477,1.069,-0.041,0.441,229.63911150541,2.03298531508,,,,,,,-0.45218866912559846,0.0011283602884513892,-0.04805758383134683,-0.13496345153154465,0.2199911422914597,0.04807082858290964,-88.65498011028822,-0.22309850855657887,-0.12976244223903532
4421572039853649280,229.63983848093,0.0419,2.06543067447,0.03,0.1901,0.0428,4.046,0.056,-10.079,0.042,1.779,14.199877,0.002937,14.509804,0.007884,13.401817,0.006906,1.107986,0.309927,0.798059,,,,,,,,15.707,0.0088,14.417,0.0011,15.295,0.0016,13.401,0.0021,-1.4819999999999993,0.00932577074562741,2.202,0.281,0.812,229.6398204877,2.06547547114,,,,,,,1.213827618458536,0.0018372865068797628,-0.015569324268014042,-0.03893982243765325,-0.21876260580468318,0.01567735564025175,-83.26983242871542,0.21269163076090702,-0.06430907925166666
4421573586041973760,229.63985705232,0.0187,2.11801317127,0.0226,0.0377,0.025,4.223,0.024,-9.818,0.025,1.37,13.774107,0.002866,14.143215,0.015874,12.958929,0.012434,1.184286,0.369108,0.815178,,,,,,,,15.543,0.0041,14.057,0.0005,15.031,0.0008,12.973,0.0009,-1.5460000000000012,0.004347413023856832,1.531,0.029,0.545,229.63983827233,2.11805680649,,,,,,,0.5470982890868175,0.001855783626104343,0.03701316978769714,0.13806077064906716,0.053103541190040605,0.037059663660101036,87.12968098565192,0.05995039038535004,-0.13522837413716396
4421572937502587520,229.6456462118,0.0685,2.09654146207,0.0731,0.0995,0.0914,4.262,0.079,-9.58,0.081,1.616,16.074902,0.003934,16.04264,0.013157,15.123425,0.011652,0.919215,-0.032261,0.951476,,,,,,,,17.113,0.0076,16.321,0.0025,17.089,0.0048,15.403,0.003,-1.6619999999999973,0.010622617379911601,1.679,0.199,1.01,229.64562725468,2.09658403902,,,,,,,-0.5134126092491256,0.007641093432783534,0.01554148039354267,0.1772485379085703,0.29914861922284763,0.017318311744260722,63.81859157628898,0.3466611023086873,-0.027074355390072833
4421572937502572672,229.6462183776,0.0214,2.09264920601,0.0177,0.1061,0.0245,4.262,0.029,-9.934,0.023,1.155,13.032065,0.002795,13.580148,0.004431,12.256081,0.003869,1.324067,0.548082,0.775985,41.51,0.67,B&H+18,,,41.51,0.67,15.313,0.0033,13.389,0.0006,14.525,0.0024,12.188,0.0016,-1.5489999999999995,0.0049969990994595944,2.166,0.044,0.852,229.64619942397,2.09269335874,b'NGC 5904',b'15183508+0205336',11.18,0.0,10.46,0.0,0.7592901384530029,0.008212896627165863,0.011649227318410992,0.17726889433910523,-0.06731283903895921,0.014253286221939325,54.815534652341206,0.047129379888030794,-0.1836684533366124
4421572937502554496,229.64633247311,0.0244,2.08501337279,0.0286,0.1579,0.0325,4.152,0.033,-10.009,0.034,2.423,13.187733,0.002838,13.607265,0.006719,12.402368,0.004092,1.204897,0.419532,0.785365,,,,,,,,14.931,0.0093,13.501,0.0014,14.501,0.0036,12.373,0.002,-1.6980000000000004,0.01078934659745436,2.387,0.275,1.614,229.646314007,2.0850578574,,,,,,,-0.045711679737718836,0.008326956519660195,0.004013394773493663,0.06727283342853951,-0.1451945268051309,0.009243675810423993,25.73295965722722,-0.002438964386914439,-0.16000355053682172
4421572142932876416,229.64637857452,0.0235,2.07476212437,0.0239,0.0574,0.0278,3.923,0.031,-10.169,0.035,2.139,13.085784,0.002926,13.519455,0.006231,12.304324,0.004252,1.215131,0.433671,0.78146,,,,,,,,14.99,0.0091,13.381,0.001,14.374,0.0018,12.267,0.0015,-1.4910000000000014,0.009567653839891993,2.455,0.284,0.969,229.64636112636,2.07480732032,,,,,,,1.0441939488255236,0.008373081813409372,-0.006237853386789316,-0.16172506804732759,-0.3111585439941485,0.010441231437389257,-36.68570336259566,0.05620258060189025,-0.3461443442686291
4421573379883546240,229.64650456854,0.044,2.11658038277,0.0404,0.1221,0.0497,3.992,0.06,-9.933,0.056,0.981,16.179756,0.002845,16.530416,0.015729,15.530565,0.01033,0.999851,0.35066,0.649191,,,,,,,,17.174,0.0033,16.4,0.0007,17.136,0.001,15.502,0.001,-1.5959999999999983,0.003726929030716845,1.301,0.082,0.391,229.64648681397,2.11662453004,,,,,,,0.03285780027611905,0.008498766249004721,0.03558040338706581,-0.09272113394523476,-0.06550683690846293,0.03658133585507159,76.56599512779317,-0.08525590585081563,0.07496522446707532
4421459339907602432,229.64652819411,0.049,1.83792470221,0.0495,0.0983,0.067,4.088,0.061,-9.907,0.061,1.028,16.128847,0.002834,16.542215,0.012529,15.536726,0.005068,1.005489,0.413368,0.592121,,,,,,,,17.192,0.0039,16.331,0.0024,17.062,0.0058,15.453,0.0054,-1.4790000000000028,0.010566456359631642,1.215,0.035,0.73,229.64651001598,1.83796873442,,,,,,,1.132112849855394,0.008523806751520152,-0.2430745455902039,0.0032723670013190508,-0.04766340967231672,0.2432239502915397,-87.9916526534358,0.04774881197923452,0.001599988110620612
4421573624693876224,229.64663695586,0.0672,2.12223023603,0.0654,0.0404,0.0794,4.161,0.092,-9.813,0.094,1.06,17.181335,0.002953,17.557304,0.013134,16.603155,0.016247,0.954149,0.375969,0.57818,,,,,,,,18.082,0.0078,17.41,0.0014,18.101,0.0018,16.543,0.0023,-1.5769999999999982,0.008521150157109074,1.05,-0.125,0.634,229.64661845174,2.12227384816,,,,,,,-0.0993356770213831,0.008631031749122024,0.04123025609407124,0.07628268128711578,0.05890768741860494,0.042123968552797236,78.17659020965768,0.0732879020742415,-0.0625943009459818
4421572937498538880,229.64680564978,0.0546,2.09188937489,0.0471,0.1211,0.0592,4.019,0.078,-10.051,0.057,2.612,13.896925,0.002893,14.188434,0.008061,13.111779,0.019,1.076654,0.291509,0.785146,,,,,,,,15.09,0.0055,14.057,0.0059,14.829,0.0054,13.16,0.0026,-1.4080000000000013,0.009763708311906906,2.027,0.268,1.839,229.64678777747,2.09193404501,,,,,,,1.6151130276902046,0.008799781404472786,0.010889399379143527,-0.06571125514427029,-0.1884221746669547,0.014000541832550499,51.05813863327244,-0.18785337198904728,-0.0673200979738177
4421572147228435200,229.64689576935,0.0186,2.06618778475,0.018,0.0437,0.0236,4.151,0.023,-10.26,0.022,1.122,13.983639,0.002827,14.331818,0.004993,13.297921,0.00396,1.033896,0.348179,0.685718,,,,,,,,15.187,0.0048,14.206,0.0007,14.971,0.0009,13.272,0.0015,-1.4830000000000005,0.005187484939737174,2.057,0.289,0.951,229.64687731002,2.06623338503,,,,,,,1.0847751695685457,0.00888998568075051,-0.01481219002472859,0.06629217207217178,-0.4055542574973259,0.01727520821097732,-59.02864524487292,0.38184681233907797,-0.15186151506796808
4421571971134186240,229.64726196349,0.1169,2.05429652028,0.079,0.0606,0.1135,3.955,0.143,-10.119,0.101,1.15,16.620462,0.003339,16.807411,0.009611,15.839005,0.014081,0.968407,0.186949,0.781458,,,,,,,,17.549,0.0152,16.852,0.0013,17.56,0.0017,15.96,0.0025,-1.610999999999997,0.015590702357494995,1.283,0.214,0.622,229.64724437239,2.05434149522,,,,,,,-0.12898301321190442,0.009256010838165475,-0.02670345158710627,-0.1296969594717755,-0.26001955097983104,0.028262131259003894,-70.88254486010209,0.20320275835225804,-0.20770196721747766
4421573620401715584,229.64748227783,0.0598,2.12226865083,0.0473,0.1563,0.0598,4.092,0.083,-9.877,0.069,1.001,16.507074,0.002896,16.840563,0.006465,15.872958,0.007312,0.967605,0.333488,0.634116,,,,,,,,17.494,0.006,16.699,0.001,17.412,0.001,15.833,0.0014,-1.496999999999998,0.006321392251711643,1.193,0.191,0.469,229.64746408042,2.12231254694,,,,,,,0.8786592351729382,0.00947577366773721,0.041268675734378577,0.007310737244261418,-0.007277389472740692,0.04234257766682927,77.06836365110404,-0.005456761198867743,-0.008753915341783899
