ID,x_1,y_1,U,sigma_U,N_U,B,sigma_B,N_B,V,sigma_V,N_V,R,sigma_R,N_R,I,sigma_I,N_I,chi,sharp,vary,wt,ra_1,dec_1,cc,sigma_cc,source_id,ra_2,dec_2,x_2,y_2,plx,pmra,pmdec,plxe,pmrae,pmdece,pmcorr,g_mag,bp_rp,qflag,memberprob,x,y,mu_x,mu_y,r,theta,mu_r,mu_t,Del_CUBI,Del_CUBI_sigma,p_p1,p_p2
26632,-23.405,94.484,16.934,0.0022,32,16.853,0.0012,225,16.078,0.0008,288,15.604,0.0036,32,15.159,0.0029,120,1.087,0.097,0.731,341.0,229.53808333333333,2.1620833333333334,-1.613000000000001,0.0040162171256046,4421621350371047936,229.53808,2.162075,-0.1003,0.0811,0.1825,4.1161,-9.8121,0.0413,0.0562,0.0578,-0.4913,15.8544,1.0349,3,1.0,-0.0998488170410164,0.0810781344701949,0.0278111218134188,0.0533507847297712,0.1286213440827664,140.92309196356393,0.0120405714603695,-0.0589473440174444,0.0444165327120361,0.0040162171256046,0.98384,0.01616
35154,135.82,-22.832,17.024,0.0048,41,16.891,0.0008,244,16.145,0.0009,339,15.689,0.0015,44,15.253,0.0017,156,1.26,0.184,0.563,404.5,229.5823333333333,2.1295,-1.5049999999999957,0.0052163205422979,4421620250862462464,229.582338,2.129493,-0.056,0.0485,0.1941,4.0265,-9.8612,0.0458,0.0672,0.0517,-0.194,15.9346,1.0188,3,1.0,-0.055623551019792,0.048493975323174,-0.0603269218940325,0.0047245587099789,0.0737946141035782,138.9172839146486,0.0485768547593843,0.0360825185082529,0.905997840146636,0.0052163205422979,0.04324,0.95676
34758,130.713,73.424,17.243,0.0018,44,17.148,0.0007,243,16.411,0.0006,324,15.96,0.002,49,15.519,0.0016,146,1.084,0.095,0.246,395.5,229.58091666666667,2.156222222222222,-1.5340000000000007,0.0026038433132583,4421620933757330048,229.580919,2.156226,-0.0575,0.0752,0.1695,4.3136,-9.93,0.0488,0.0606,0.0583,-0.4058,16.1921,1.0143,3,1.0,-0.0570405745379818,0.0752270101429756,0.2267191788429788,-0.0659794338698338,0.0944072571292823,127.17107538874174,-0.1895577554639712,-0.1407932139432852,0.6081129696091944,0.0026038433132583,0.19452,0.80548
35180,136.228,129.116,17.411,0.0042,42,17.324,0.0009,233,16.61,0.001,296,16.185,0.0026,43,15.75,0.0025,117,1.245,0.2,0.562,358.0,229.5824583333333,2.1716944444444444,-1.487000000000002,0.0050507425196697,4421620938057254912,229.582457,2.171693,-0.0559,0.0907,0.058,4.0621,-9.8576,0.0542,0.0628,0.0594,-0.3323,16.4116,0.9832,3,1.0,-0.0555030981006799,0.0906939390225173,-0.0247298919051952,0.0098208767180535,0.1063296030002642,121.46590029747476,0.0212855079562598,0.0159669760505189,0.946229243633646,0.0050507425196697,0.04088,0.95912
30857,69.773,204.401,16.594,0.002,41,16.473,0.001,68,15.674,0.0009,114,15.193,0.003,41,14.72,0.0018,86,1.207,0.01,0.625,167.5,229.564,2.192611111111111,-1.631999999999996,0.0030397368307141,4421621797050803200,229.563985,2.192603,-0.0744,0.1116,0.1361,4.0726,-9.7697,0.0334,0.0442,0.0442,-0.4053,15.4307,1.0702,3,1.0,-0.0739607903854136,0.111604664121441,-0.0148395880062098,0.1001591916279695,0.1338872643984287,123.5325716764956,0.0916874405747574,-0.0429591699246236,-0.0104456496109332,0.0030397368307141,0.98976,0.01024
21684,-210.184,377.428,17.274,0.0021,33,17.155,0.0024,65,16.415,0.0013,85,15.959,0.0034,18,15.516,0.0019,64,1.037,0.038,0.492,125.0,229.48616666666663,2.240666666666667,-1.5200000000000014,0.00442040722106,4421625336103782272,229.486161,2.240669,-0.1521,0.1596,0.0779,4.0018,-9.973,0.05,0.0618,0.0627,-0.4135,16.1914,1.0167,3,0.99998,-0.1517227288471564,0.1596760935494229,-0.0882544376810621,-0.113973287940795,0.2202640263411885,133.53693993497646,-0.0218310967496759,0.142485646116169,0.7159147825884365,0.00442040722106,0.09976,0.90024
21926,-198.163,293.942,17.01,0.0042,36,16.852,0.0018,64,16.085,0.0015,88,15.62,0.0033,20,15.162,0.002,66,1.089,0.03,0.702,129.5,229.4895,2.2174722222222223,-1.5319999999999985,0.0053028294334251,4421624889427181568,229.489504,2.217477,-0.1488,0.1365,0.1452,4.1244,-9.7276,0.0417,0.0463,0.0416,-0.1471,15.8541,1.0359,3,1.0,-0.1483846342011347,0.1364838533515508,0.0344917369243884,0.1391261216672259,0.2016081394504998,137.39222055612092,0.0687989356893901,-0.1257476206304999,0.7019385712193279,0.0053028294334251,0.11032,0.88968
21341,-227.108,547.405,16.196,0.0041,37,15.982,0.0017,34,15.105,0.0012,50,14.597,0.004,20,14.116,0.0013,34,1.102,0.007,0.653,80.0,229.4814583333333,2.287888888888889,-1.6519999999999977,0.0049274739979019,4421626504334889472,229.481463,2.287881,-0.1568,0.2069,0.1459,4.1434,-9.9656,0.0257,0.0317,0.0323,-0.3802,14.841,1.1256,3,1.0,-0.1564120237144933,0.2068883091595636,0.0531667058154036,-0.1054473292265801,0.2593597764291263,127.09006683786868,-0.1161773506854225,0.0211816202401233,-0.1302472802127823,0.0049274739979019,0.99424,0.00576
27481,-1.357,322.689,18.088,0.003,41,18.077,0.0017,67,17.381,0.0018,100,16.962,0.0041,28,16.541,0.0025,72,0.985,0.024,0.639,146.5,229.5442083333333,2.2254722222222223,-1.525000000000002,0.0045858477951192,4421625125645611392,229.544214,2.225461,-0.0941,0.1444,0.1286,3.9475,-9.9313,0.0878,0.1051,0.099,-0.3067,17.175,0.9379,3,0.99999,-0.0937152209078039,0.1444636320986119,-0.1406116176942577,-0.0671849568908371,0.1721983845131005,122.97193889899847,0.020160850692057,0.1545282678424641,0.567431574770331,0.0045858477951192,0.252,0.748
31999,88.99,353.884,17.065,0.0028,42,16.936,0.0012,67,16.179,0.0012,106,15.721,0.0023,32,15.267,0.0019,77,1.131,0.031,0.76,154.5,229.5693333333333,2.234138888888889,-1.5399999999999991,0.0037854986461495,4421622209367586176,229.56933,2.234127,-0.069,0.1531,0.1213,4.2119,-9.7237,0.0444,0.0558,0.058,-0.184,15.9469,1.0281,3,1.0,-0.0686177857393601,0.1531283108675755,0.1246304349163293,0.1493557980689343,0.1677995235658599,114.13745963723514,0.0853324031713514,-0.1748092694717405,0.6147459259718441,0.0037854986461495,0.18908,0.81092
29418,42.66,382.909,17.998,0.0026,38,17.996,0.0024,67,17.285,0.0019,98,16.858,0.003,29,16.426,0.0033,70,1.01,0.039,0.569,143.5,229.55645833333327,2.2421944444444444,-1.5679999999999978,0.0054009258465563,4421625160005386368,229.556452,2.24219,-0.0819,0.1612,0.1304,4.0005,-9.8493,0.0871,0.1025,0.0924,-0.2174,17.072,0.9632,3,0.99999,-0.0814855375843181,0.1611918930673697,-0.087204574500304,0.019000013793026,0.1806176049726263,116.8174569924252,0.0562988299291982,0.0692537369859379,0.2255205809166058,0.0054009258465563,0.916,0.084
30234,58.079,475.719,17.435,0.0034,40,17.409,0.0018,40,16.656,0.0015,69,16.211,0.0035,31,15.774,0.0031,44,1.082,0.028,0.703,104.5,229.56075,2.2679722222222223,-1.609,0.0052583267300539,4421626951011484160,229.560742,2.267972,-0.0776,0.1869,0.1375,3.9596,-9.7529,0.0617,0.065,0.0644,-0.3418,16.4334,1.0115,3,0.99999,-0.0771974582856006,0.1869735580960771,-0.1279628471559035,0.1199749013578322,0.2022833631143802,112.43470311501488,0.1597291059782038,0.0724919299747939,-0.0328049691671694,0.0052583267300539,0.99008,0.00992
35963,146.249,-263.606,16.634,0.0041,42,16.493,0.0008,249,15.708,0.0005,300,15.238,0.0031,38,14.77,0.0014,123,1.245,0.101,0.576,368.5,229.58525,2.062611111111111,-1.5819999999999972,0.0044777226354476,4421478997973196928,229.585235,2.062604,-0.0531,-0.0184,0.1392,3.9184,-9.9264,0.0347,0.0406,0.0437,-0.5063,15.4756,1.0421,3,1.0,-0.0527308059795294,-0.0183951180024662,-0.1683233235901355,-0.0646557780701716,0.0558472762592361,-160.76869720073853,0.1802267873992954,0.005604998306683,0.3782432208889539,0.0044777226354476,0.68388,0.31612
44847,235.399,-321.47,16.242,0.0051,46,15.937,0.0009,259,15.099,0.0006,295,14.618,0.0028,43,14.126,0.0011,110,1.508,0.185,0.584,369.0,229.61,2.046527777777777,-1.5059999999999985,0.005370288632839,4421478169048091392,229.610013,2.046527,-0.0284,-0.0345,0.219,3.8861,-9.9088,0.0321,0.0355,0.0402,-0.5078,14.8596,1.1073,3,1.0,-0.0279691475868536,-0.0344727498714287,-0.1998119884840824,-0.0452577413724442,0.0443919328305638,-129.0538286725358,0.1610366870236879,-0.1266502243524775,0.9475980174182528,0.005370288632839,0.04096,0.95904
47494,254.001,-308.949,17.392,0.0032,46,17.303,0.0008,260,16.581,0.0007,302,16.154,0.005,43,15.692,0.0015,118,1.212,-0.023,0.351,377.0,229.61520833333333,2.05,-1.522000000000002,0.0037107950630558,4421478169048094336,229.615186,2.050005,-0.0232,-0.031,0.199,4.1658,-9.5825,0.061,0.0624,0.0654,-0.4301,16.349,0.9801,3,1.0,-0.0227993981593381,-0.0309948336620889,0.0800610369538053,0.292813079965611,0.0384771655682769,-126.33771822255898,-0.2833118293714673,-0.1090122780940685,0.6722360087148992,0.0037107950630558,0.1318,0.8682
47500,254.016,-281.417,15.246,0.0069,46,14.485,0.0006,262,13.375,0.0005,312,12.753,0.0027,46,12.169,0.001,124,2.053,0.225,0.678,387.5,229.61520833333333,2.0576666666666665,-1.554999999999998,0.0070235318750611,4421572765704126080,229.61519,2.057657,-0.0232,-0.0234,0.1326,4.0669,-9.3995,0.0142,0.0155,0.0166,-0.4931,13.0328,1.3554,3,1.0,-0.0227952915438149,-0.0233428345866521,-0.0188367160276904,0.4825045952747656,0.0326268791505918,-134.3200757066398,-0.3320463618728496,-0.3505862517255602,0.7510398825544522,0.0070235318750611,0.08296,0.91704
43995,228.777,-264.2,15.445,0.0022,52,15.229,0.0007,276,14.398,0.0007,325,13.904,0.0023,46,13.411,0.0011,133,1.375,0.011,0.961,408.5,229.60816666666665,2.062444444444444,-1.6019999999999983,0.0026514147167125,4421572761408105472,229.608175,2.062439,-0.0302,-0.0186,0.1459,4.3858,-9.7908,0.0208,0.0255,0.0284,-0.562,14.1329,1.0904,3,1.0,-0.0298056780578449,-0.0185607179792782,0.2998288049157628,0.0770077659531863,0.0351123724119319,-148.08847767143232,-0.2952213008066753,0.0931229929949089,0.1207131571610167,0.0026514147167125,0.96964,0.03036
46409,246.316,-262.335,15.627,0.0029,52,15.153,0.0008,276,14.194,0.0006,325,13.646,0.003,46,13.112,0.0013,141,1.528,0.072,0.909,412.5,229.61304166666665,2.062972222222222,-1.5670000000000002,0.0033734255586866,4421572761408110592,229.613051,2.062957,-0.0253,-0.0181,0.1231,4.1633,-9.7681,0.0189,0.0202,0.0209,-0.4268,13.8971,1.2081,3,1.0,-0.024932829163833,-0.0180428025838943,0.0774880025546901,0.1009889384937491,0.0307764308391058,-144.10837828015642,-0.1219803111663086,-0.0363862601235747,0.3898521287251371,0.0033734255586866,0.65084,0.34916
35792,143.966,-251.106,18.119,0.0094,42,18.086,0.0016,250,17.407,0.0013,307,16.987,0.0035,35,16.561,0.0024,138,1.138,0.14,0.477,378.5,229.584625,2.0660833333333333,-1.491999999999997,0.0099619275243298,4421479204133701504,229.584603,2.066078,-0.0538,-0.0149,0.1403,3.9754,-9.905,0.0984,0.1088,0.1229,-0.5768,17.2001,0.9208,2,1.0,-0.0533622796099911,-0.0149210969044061,-0.1113438482726165,-0.0424893517697916,0.0554091329837018,-164.37800852643122,0.1186726618059951,0.0109360368439609,0.8293085607413849,0.0099619275243298,0.05752,0.94248
35739,143.425,-235.563,17.219,0.0033,42,17.162,0.0008,256,16.422,0.0006,310,15.976,0.0033,35,15.527,0.0018,148,1.132,0.059,0.376,388.0,229.5844583333333,2.070388888888889,-1.5779999999999976,0.0039255572852781,4421479199840233728,229.58445,2.070395,-0.0539,-0.0106,0.1991,4.0953,-10.002,0.0494,0.0641,0.0768,-0.4137,16.2014,1.0078,3,1.0,-0.0535150344665141,-0.0106040918332325,0.008547129239286,-0.1428628605956039,0.0545555283867714,-168.79193366467055,0.0193844878558699,0.1417994780891582,0.2642800957566018,0.0039255572852781,0.88008,0.11992
35982,146.485,-231.931,17.622,0.0043,41,17.565,0.0011,256,16.867,0.0009,311,16.428,0.0031,35,15.991,0.002,150,1.047,-0.017,0.462,389.0,229.58529166666665,2.071416666666667,-1.517000000000003,0.0049909918853871,4421479199840234112,229.585299,2.071404,-0.0531,-0.0096,0.1505,3.6746,-9.8098,0.0651,0.0759,0.083,-0.4868,16.6493,0.976,3,0.99999,-0.0526665555258622,-0.0095951204160735,-0.4121186453600443,0.0565404169465961,0.0535334699674669,-169.67474287393318,0.3953107732971724,-0.1294912704281043,0.6841684041138073,0.0049909918853871,0.11824,0.88176
36629,155.106,-180.227,16.056,0.0032,42,15.725,0.0008,258,14.859,0.0006,331,14.355,0.003,37,13.866,0.0013,166,1.291,0.118,0.868,409.5,229.58770833333327,2.085777777777778,-1.5279999999999987,0.0036345563690772,4421573109297805184,229.587697,2.085766,-0.0507,0.0047,0.1684,4.1981,-9.9168,0.0229,0.028,0.0297,-0.5058,14.6076,1.126,3,1.0,-0.0502696661114838,0.0047668013057654,0.1114538577657272,-0.0540351693827829,0.0504951653690599,174.58314709171992,-0.1160571133861824,0.0432724898007473,0.7892626609941467,0.0036345563690772,0.06512,0.93488
38411,176.415,-193.145,16.297,0.0041,44,16.154,0.0013,260,15.363,0.0009,331,14.89,0.0028,38,14.417,0.0013,165,1.367,0.119,1.123,411.5,229.593625,2.0821944444444447,-1.5939999999999994,0.0046776062254106,4421573036286002432,229.593619,2.08218,-0.0448,0.0012,0.2055,3.9364,-9.847,0.0301,0.0335,0.0348,-0.4594,15.1319,1.0685,3,1.0,-0.0443516926672631,0.0011806237471551,-0.1500496588439477,0.0187241685408234,0.0443674037428798,178.47517010330117,0.1504947774405444,-0.01472469252145,0.326251428967322,0.0046776062254106,0.78864,0.21136
40130,194.889,-194.147,17.159,0.0048,52,17.03,0.0015,275,16.293,0.001,336,15.847,0.0042,43,15.392,0.0027,165,1.107,-0.073,1.113,428.0,229.59875,2.081888888888889,-1.509000000000004,0.0059016946718718,4421573040581846272,229.598756,2.0819,-0.0396,0.0009,0.347,4.4064,-10.019,0.0484,0.0577,0.0616,-0.4133,16.0498,1.0018,3,0.99791,-0.0392180927473531,0.000900487709316,0.3201138994492202,-0.1592687562022353,0.0392284294466987,178.68466114646864,-0.3236855600606548,0.1518785815413509,0.8332754695075932,0.0059016946718718,0.05168,0.94832
50857,276.585,-319.172,15.462,0.0043,46,14.858,0.0005,260,13.823,0.0004,299,13.239,0.0023,46,12.687,0.0011,111,1.643,0.09,0.578,373.5,229.6214583333333,2.0471666666666666,-1.567000000000002,0.0044944410108488,4421572005493876992,229.621462,2.047166,-0.0169,-0.0339,0.1103,3.8695,-10.05,0.0172,0.018,0.0183,-0.3779,13.5042,1.2797,3,1.0,-0.0165274445418798,-0.0338339114192522,-0.2160402845529311,-0.1905963304369701,0.0376548799627713,-116.0349332773544,0.2660800722909031,-0.1104615809022208,0.5301738787896761,0.0044944410108488,0.3216,0.6784
50649,275.109,-313.323,17.104,0.0033,46,16.99,0.0011,260,16.211,0.001,296,15.74,0.0021,43,15.294,0.0012,113,1.177,0.095,0.573,371.5,229.62104166666663,2.0488055555555555,-1.5819999999999972,0.0038405728739343,4421572005493876480,229.621049,2.048793,-0.0174,-0.0322,0.1023,3.7471,-9.7647,0.049,0.0531,0.0549,-0.416,15.9723,1.0182,3,1.0,-0.0169401637290805,-0.0322069073095735,-0.338450842087578,0.1047483859865843,0.0363903012575537,-117.7434372214875,0.06484670473624,-0.3483046105945714,0.2708534025837879,0.0038405728739343,0.876,0.124
50367,273.194,-288.697,15.979,0.0049,45,15.624,0.001,260,14.724,0.0007,299,14.196,0.001,46,13.694,0.0013,111,1.349,-0.022,0.979,373.0,229.62054166666664,2.055638888888889,-1.575000000000001,0.0052630789467763,4421572005493875456,229.620519,2.055634,-0.0179,-0.0254,0.1112,3.742,-10.257,0.023,0.0269,0.029,-0.5355,14.4358,1.1469,3,0.99999,-0.0174697501566759,-0.0253659023983503,-0.3435738113033649,-0.4045845754342717,0.0307996943981481,-124.55557242336872,0.5280832103700491,-0.0534767745672139,0.3914033475811824,0.0052630789467763,0.64844,0.35156
57343,316.588,-281.322,15.629,0.0035,44,15.208,0.0006,263,14.257,0.0004,294,13.709,0.0021,45,13.176,0.0009,114,1.618,0.121,0.544,372.5,229.6325833333333,2.057694444444444,-1.6110000000000009,0.0037121422386541,4421572039853636480,229.632582,2.057682,-0.0058,-0.0233,0.1126,3.8371,-9.8759,0.0233,0.0236,0.0256,-0.4849,13.9598,1.2036,3,1.0,-0.0054145063887077,-0.0233179900602437,-0.2480765487594997,-0.0093052489115693,0.0239383696162245,-103.07258557971204,0.0651753559155305,-0.2395427617003165,0.0175848749745814,0.0037121422386541,0.986,0.014
36348,151.111,-176.333,16.227,0.0021,42,15.933,0.0008,258,15.101,0.0006,332,14.608,0.002,38,14.129,0.0015,167,1.23,0.131,0.912,411.0,229.5865833333333,2.0868611111111117,-1.5099999999999998,0.002817800560721,4421573109301356672,229.586586,2.086849,-0.0518,0.0058,0.1921,4.1622,-9.7634,0.0265,0.0322,0.0343,-0.5073,14.866,1.0963,3,1.0,-0.0513798942200474,0.0058498370871765,0.075522324113901,0.1047150914714738,0.0517118373683412,173.50458223491216,-0.0631917751301568,-0.1125862841439575,0.9178203601489852,0.002817800560721,0.04364,0.95636
37253,162.807,-148.815,15.579,0.0033,42,15.484,0.0006,251,14.772,0.0005,332,14.322,0.0017,36,13.88,0.0015,164,1.138,-0.024,0.94,405.0,229.5898333333333,2.0945,-1.5089999999999986,0.0037229020937972,4421573143657653760,229.589838,2.094491,-0.0485,0.0135,0.1375,3.895,-9.8953,0.0219,0.0257,0.0267,-0.4563,14.5475,0.9939,3,1.0,-0.0481298178999012,0.0134917344231823,-0.1915765069828909,-0.0310843975733437,0.0499850604563336,164.3407710442602,0.1760758090091759,0.0816401082926005,0.9422022721856048,0.0037229020937972,0.03856,0.96144
38529,177.689,-153.125,17.833,0.0054,44,17.837,0.0015,258,17.102,0.0013,328,16.663,0.0033,33,16.228,0.0024,166,1.032,-0.049,0.604,407.0,229.594,2.093305555555556,-1.6129999999999995,0.0062785348609369,4421573143661099392,229.593974,2.093298,-0.0444,0.0123,-0.067,4.2073,-9.4619,0.069,0.0824,0.0853,-0.4718,16.9067,0.9924,3,0.99997,-0.0439966159420335,0.0122986137097696,0.1208712158757248,0.4174698619721141,0.0456832366796939,164.38243837937443,-0.0040195027500452,-0.434597261933315,-0.1441138517002109,0.0062785348609369,0.99424,0.00576
36284,150.379,-135.437,17.774,0.0032,40,17.717,0.0011,255,17.014,0.0009,333,16.575,0.0017,34,16.149,0.0018,164,1.03,0.007,0.454,405.5,229.586375,2.098222222222222,-1.5109999999999957,0.0039874804074753,4421573139365214464,229.586384,2.098209,-0.052,0.0172,0.1614,3.888,-9.9166,0.0678,0.0797,0.0816,-0.4414,16.7957,0.9398,3,1.0,-0.0515813864941656,0.0172098434231286,-0.1986909484915386,-0.0532349685780373,0.0543766323277664,161.5490094739989,0.171628670876804,0.1133827774621593,0.7193230020878819,0.0039874804074753,0.09852,0.90148
37100,160.968,-128.702,17.315,0.0036,41,17.281,0.0008,253,16.552,0.0008,330,16.102,0.0021,36,15.663,0.0016,164,1.064,-0.025,0.454,404.5,229.5893333333333,2.100083333333333,-1.583999999999996,0.0040987803063838,4421573143661117056,229.589329,2.100079,-0.0491,0.0191,0.1037,4.2491,-9.6797,0.0502,0.0594,0.062,-0.4564,16.3236,0.991,3,1.0,-0.0486383039449289,0.0190797498007527,0.1625125859712666,0.1919011363218299,0.0522467363870569,158.5810017496267,-0.0812091084965316,-0.2379946793898477,0.1926351075849811,0.0040987803063838,0.94052,0.05948
39997,193.556,-111.972,17.658,0.0054,52,17.606,0.0021,269,16.897,0.0011,335,16.462,0.0021,43,16.036,0.0021,164,1.174,0.088,0.668,424.0,229.598375,2.104722222222222,-1.518000000000001,0.0065107603242632,4421573246740329984,229.598383,2.104722,-0.04,0.0237,0.1706,4.0985,-9.9207,0.0663,0.0723,0.0748,-0.4613,16.6916,0.9617,3,1.0,-0.0395902700450002,0.0237224963394462,0.0122014931268772,-0.0565948455587584,0.0461535081528054,149.06995181119956,-0.0395556372096383,0.0422753420244523,0.6724005486731767,0.0065107603242632,0.12992,0.87008
42439,215.812,-174.34,16.685,0.0034,52,16.501,0.0011,284,15.725,0.001,357,15.246,0.0026,43,14.79,0.0019,176,1.235,0.046,1.212,448.5,229.60458333333327,2.087416666666667,-1.5270000000000046,0.0041940433951021,4421573070645747200,229.604567,2.0874,-0.0338,0.0064,0.128,4.0657,-10.021,0.0364,0.0484,0.0433,-0.3367,15.4867,1.042,3,1.0,-0.0334108129008697,0.006400353954473,-0.0203960749102583,-0.1605115186898543,0.034018332549369,169.15549498158563,-0.0101674910180962,0.161482412758372,0.8124353156595313,0.0041940433951021,0.06012,0.93988
43111,221.342,-144.858,15.675,0.0024,52,15.209,0.0009,284,14.23,0.0007,360,13.664,0.0022,44,13.135,0.0016,176,1.368,-0.033,1.342,450.5,229.606125,2.0955833333333334,-1.6079999999999988,0.0031527765540868,4421573070645748608,229.606108,2.095591,-0.0323,0.0146,0.0975,3.9451,-9.5878,0.0175,0.0218,0.0228,-0.4533,13.9223,1.2301,3,1.0,-0.0318706693230659,0.0145913219300961,-0.1409374805231056,0.2882801731168701,0.035052050421736,155.4003117134729,0.2481498384355932,-0.2034465269128041,0.0387226487022931,0.0031527765540868,0.98568,0.01432
45099,237.159,-153.714,15.747,0.003,52,15.342,0.0007,282,14.428,0.0006,356,13.897,0.0021,44,13.388,0.0015,177,1.449,0.102,1.104,448.0,229.6105,2.093138888888889,-1.5490000000000013,0.0034971416900091,4421573173724968192,229.610506,2.09313,-0.0279,0.0121,0.1431,4.1583,-9.544,0.0188,0.0219,0.0228,-0.4546,14.1527,1.1688,3,1.0,-0.0274756544078648,0.0121302392890852,0.0724066031715711,0.3337314185867758,0.0300342186572397,156.17899905655776,0.068549249895591,-0.3345450287682346,0.5811347459257374,0.0034971416900091,0.22944,0.77056
44304,231.235,-144.847,17.073,0.0066,52,16.969,0.0014,284,16.214,0.0012,358,15.758,0.0032,41,15.295,0.0021,178,1.203,-0.003,1.122,449.0,229.608875,2.0955833333333334,-1.570000000000002,0.0072034713853808,4421573173724966272,229.608856,2.095594,-0.0295,0.0146,0.1236,4.0005,-9.6599,0.0439,0.0522,0.055,-0.3865,15.9738,1.0203,3,1.0,-0.0291245074903239,0.0145942688154424,-0.0854493855438785,0.2138206668108305,0.0325765194397948,153.3845851424328,0.1721862143504058,-0.1528815967764947,0.3663498680138932,0.0072034713853808,0.70864,0.29136
41047,203.491,-122.567,15.753,0.0023,52,15.316,0.0008,276,14.384,0.0007,345,13.836,0.0031,46,13.329,0.0015,168,1.362,0.049,1.335,436.0,229.60116666666667,2.101777777777778,-1.5500000000000007,0.0029698484809834,4421573246740321920,229.601147,2.101783,-0.0372,0.0208,0.1146,4.4822,-9.6859,0.0194,0.0223,0.0231,-0.3894,14.0982,1.1855,3,1.0,-0.0368282047143606,0.0207834296296902,0.3959979356640882,0.1862667801285003,0.0422879132809262,150.56245985424948,-0.2533260615813708,-0.3568411200427018,0.5661663875853591,0.0029698484809834,0.25496,0.74504
40625,199.544,-108.608,17.744,0.0039,52,17.68,0.0009,277,16.959,0.001,345,16.52,0.0022,43,16.093,0.0019,167,1.107,0.0,0.501,434.5,229.60004166666664,2.1056666666666666,-1.5229999999999997,0.0045210618221829,4421573242444570624,229.600051,2.105658,-0.0383,0.0246,0.1955,4.3584,-9.7066,0.0641,0.0763,0.0807,-0.3579,16.7428,0.9504,3,1.0,-0.0379233729358579,0.0246584552848273,0.2721612504578744,0.1649667506455207,0.0452351813510899,146.96735735735348,-0.1382430039793995,-0.2866612058163556,0.622994096775932,0.0045210618221829,0.18056,0.81944
37051,160.41,-70.907,17.919,0.0049,37,17.915,0.001,250,17.216,0.0009,330,16.79,0.0023,32,16.376,0.001,158,1.073,0.175,0.207,396.0,229.58916666666667,2.116138888888889,-1.5349999999999966,0.0051971145840745,4421620182139742208,229.589173,2.116132,-0.0492,0.0351,0.3023,4.167,-9.8795,0.0778,0.0884,0.0891,-0.4265,17.0312,0.9385,3,1.0,-0.0487936958814972,0.0351327527605703,0.0803989394086854,-0.0142954936770804,0.0601259933332614,144.24511380963034,-0.0735988080749342,-0.0353774793825381,0.4996198669699365,0.0051971145840745,0.38728,0.61272
39669,190.311,-82.425,17.909,0.0051,52,17.893,0.0022,267,17.217,0.0015,335,16.796,0.005,43,16.383,0.0016,164,1.145,0.178,0.692,423.0,229.5975,2.1129444444444445,-1.494000000000003,0.0061846584384264,4421620177847179776,229.597486,2.112938,-0.0409,0.0319,0.193,4.3262,-9.8356,0.0736,0.0872,0.0892,-0.4257,17.0262,0.9237,3,1.0,-0.0404864509047278,0.0319385181219841,0.2398732319978483,0.0315253207291034,0.0515676414691349,141.73117580942142,-0.1688024419042227,-0.1733169030514275,0.8368399966105623,0.0061846584384264,0.05384,0.94616
38891,181.843,-66.283,17.491,0.004,42,17.399,0.0008,255,16.698,0.0005,331,16.258,0.0018,31,15.828,0.0014,159,1.009,-0.02,0.294,401.5,229.595125,2.1174166666666667,-1.4790000000000028,0.0043863424398922,4421620177847179392,229.59513,2.117418,-0.0433,0.0364,0.3356,3.9308,-9.7659,0.0602,0.0694,0.0685,-0.3839,16.4777,0.9748,3,0.99996,-0.0428407247036841,0.0364185795326256,-0.1556025239610664,0.1039267153840151,0.0562284681305744,139.63238612994428,0.1858664941346498,0.0215998609175739,1.0092636629695038,0.0043863424398922,0.04132,0.95868
36323,150.758,-52.651,16.558,0.0096,41,16.427,0.0008,250,15.645,0.0007,334,15.155,0.0044,38,14.706,0.0013,162,1.137,0.034,0.557,405.0,229.5865,2.1211944444444444,-1.59,0.0097534609242053,4421620182139788288,229.586487,2.121208,-0.0519,0.0402,0.1776,4.2118,-9.6068,0.0357,0.0432,0.0433,-0.4112,15.4121,1.052,3,1.0,-0.0514776943828457,0.0402088370054591,0.125119051244444,0.2678654586554368,0.065320009126647,142.00687454508082,0.0662847164739543,-0.2881197967633686,0.3232485930525726,0.0097534609242053,0.79372,0.20628
41173,204.569,-96.178,17.894,0.0061,52,17.852,0.0018,276,17.164,0.0014,346,16.728,0.004,41,16.299,0.0021,169,1.049,-0.238,0.812,435.5,229.6014583333333,2.1091111111111114,-1.5110000000000028,0.0069354163537598,4421573242444571392,229.601444,2.109114,-0.0369,0.0281,0.3035,4.0605,-9.6391,0.0745,0.0824,0.0846,-0.4315,16.9298,0.9662,3,0.99999,-0.0365312327414546,0.0281144220510665,-0.0256919703319358,0.2352355525932202,0.0460971983191584,142.41813387252606,0.1638292831272877,-0.1707507204475978,0.7026871057396907,0.0069354163537598,0.10588,0.89412
40692,200.069,-64.836,17.726,0.0051,42,17.734,0.0007,257,17.035,0.0006,334,16.598,0.0035,39,16.176,0.0011,162,1.049,-0.014,0.279,409.5,229.6002083333333,2.117833333333333,-1.566000000000006,0.0053103672189407,4421620182142960768,229.600197,2.117819,-0.0382,0.0368,0.2918,4.3447,-9.9362,0.0733,0.0842,0.0893,-0.385,16.8201,0.965,3,0.99999,-0.0377771758916164,0.0368194500060601,0.2584590742027964,-0.0722367670377744,0.0527521271333667,135.735564589082,-0.2355084546274531,-0.1286662789888057,0.2520150638437754,0.0053103672189407,0.89132,0.10868
